Nome_Maschi,QI_Maschi,Eta_Maschi,Nome_Femmine,QI_Femmine,Eta_Femmine
Maschio_410,126.46552344079426,50,Femmina_410,91.42121166392722,22
Maschio_411,101.47561993221396,26,Femmina_411,110.96434925581025,52
Maschio_412,125.53679256206787,32,Femmina_412,109.69285477141271,45
Maschio_413,100.5809750937705,43,Femmina_413,90.78948566370025,84
Maschio_414,85.77645112004701,57,Femmina_414,110.01612392630012,28
Maschio_415,95.77350226297199,59,Femmina_415,95.33030152432276,81
Maschio_416,89.98220964852958,11,Femmina_416,104.58724332748312,33
Maschio_417,99.20297682091842,28,Femmina_417,97.0984485825269,30
Maschio_418,109.47298618981851,79,Femmina_418,91.63977339645749,43
Maschio_419,82.41882729796191,46,Femmina_419,120.7117601269353,19
Maschio_420,78.2560680989765,36,Femmina_420,114.4293999885708,31
Maschio_421,64.09549180867342,15,Femmina_421,103.6510447355348,29
Maschio_422,117.86378144807412,24,Femmina_422,99.41791667672489,18
Maschio_423,101.52337622543754,11,Femmina_423,113.85727712208897,28
Maschio_424,103.45235415125816,22,Femmina_424,93.70275460702891,73
Maschio_425,83.54526659034227,34,Femmina_425,108.78252033243969,49
Maschio_426,98.7537649358241,75,Femmina_426,113.62294498633796,33
Maschio_427,101.37270009010105,53,Femmina_427,109.40770336326062,77
Maschio_428,135.46228713624907,20,Femmina_428,90.35360272282047,33
Maschio_429,113.52150405857267,34,Femmina_429,84.31723004898376,39
Maschio_430,93.30880819984633,55,Femmina_430,115.5149916442193,21
Maschio_431,134.99507431179532,37,Femmina_431,104.63939983329442,74
Maschio_432,113.76402678985131,75,Femmina_432,78.56155070200674,82
Maschio_433,100.96387209542516,76,Femmina_433,96.76396047678922,58
Maschio_434,96.09548715538637,32,Femmina_434,113.9136535222604,63
Maschio_435,102.51678271395637,55,Femmina_435,100.11195812911961,42
Maschio_436,109.87134949258389,75,Femmina_436,112.98328708522466,28
Maschio_437,119.55330633164348,60,Femmina_437,104.12719568478929,30
Maschio_438,107.78854266714389,25,Femmina_438,98.36740510493105,73
Maschio_439,110.58136612657344,11,Femmina_439,105.92343710270785,56
Maschio_440,109.57155061538991,61,Femmina_440,95.72150899835162,27
Maschio_441,118.1999197146459,21,Femmina_441,77.24577607816184,70
Maschio_442,102.84713698292758,10,Femmina_442,94.72410495149585,69
Maschio_443,81.8608051165976,47,Femmina_443,101.27080462222692,52
Maschio_444,92.96765261516651,29,Femmina_444,106.06409753527605,73
Maschio_445,104.9966214981842,58,Femmina_445,99.33995456276735,32
Maschio_446,97.36992261947626,36,Femmina_446,97.57652721264307,81
Maschio_447,102.2607352278145,65,Femmina_447,110.37027368168323,63
Maschio_448,107.33428001910812,38,Femmina_448,96.85062988547675,21
Maschio_449,91.72053562965546,32,Femmina_449,71.93321099773812,83
Maschio_450,91.81730435803948,32,Femmina_450,85.74278449561321,80
Maschio_451,106.49801294197749,21,Femmina_451,103.32688849392177,31
Maschio_452,100.83239156120915,68,Femmina_452,118.46513497123055,14
Maschio_453,102.48775043502904,11,Femmina_453,107.52742629895717,40
Maschio_454,106.63705063388663,18,Femmina_454,116.07731358435917,50
Maschio_455,95.88644335323946,72,Femmina_455,103.02517439313021,30
Maschio_456,84.80564739127914,71,Femmina_456,90.79735946002465,75
Maschio_457,102.83121506726066,77,Femmina_457,125.19866582409077,36
Maschio_458,98.70938311152041,27,Femmina_458,76.06734008021607,79
Maschio_459,70.38040876770017,35,Femmina_459,97.9025688889178,30
Maschio_460,104.89682976298675,77,Femmina_460,90.69739568098004,86
Maschio_461,92.35632797415727,63,Femmina_461,101.32062661197311,29
Maschio_462,93.82765169369335,52,Femmina_462,118.08930714669798,67
Maschio_463,106.58429834222906,10,Femmina_463,90.2902306608712,16
Maschio_464,120.93562682943409,58,Femmina_464,118.88786154263626,64
Maschio_465,87.78551689584492,44,Femmina_465,107.36310985680257,55
Maschio_466,117.1711025462723,35,Femmina_466,87.60276153461592,70
Maschio_467,107.80967667373595,24,Femmina_467,97.35608895939457,79
Maschio_468,120.27953291122063,76,Femmina_468,86.38258146434819,65
Maschio_469,99.11265713112769,53,Femmina_469,103.22295111934719,38
Maschio_470,93.63359148337891,26,Femmina_470,123.52581238031694,37
Maschio_471,109.8036723903895,31,Femmina_471,87.71053587823694,79
Maschio_472,109.50150413464456,77,Femmina_472,118.8988780621256,52
Maschio_473,122.89116410364545,18,Femmina_473,94.44610848423149,65
Maschio_474,120.40562471638654,45,Femmina_474,89.52146284045637,61
Maschio_475,109.02588769890478,53,Femmina_475,94.79077821331843,85
Maschio_476,98.50958723874317,76,Femmina_476,84.46543197796015,41
Maschio_477,103.04700493247391,78,Femmina_477,78.41219147587154,33
Maschio_478,91.43443821732794,13,Femmina_478,101.82830707679368,64
Maschio_479,104.77652406577175,44,Femmina_479,119.97554979112836,22
Maschio_480,88.80681867053643,21,Femmina_480,108.54586711132345,23
Maschio_481,91.0715123534315,45,Femmina_481,96.13434504584171,67
Maschio_482,82.75618674375622,44,Femmina_482,112.90675491494645,21
Maschio_483,95.18263075476494,65,Femmina_483,88.63049166650248,12
Maschio_484,110.80735923195911,20,Femmina_484,116.15109661263682,30
Maschio_485,108.94922405205602,13,Femmina_485,113.01965484508406,18
Maschio_486,92.38748771706051,71,Femmina_486,136.46189516420003,58
Maschio_487,102.99357216528533,44,Femmina_487,89.01756916370749,45
Maschio_488,118.80528371202143,27,Femmina_488,104.83511049053193,34
Maschio_489,115.8527223161144,65,Femmina_489,97.80732042032487,63
Maschio_490,90.95391163892955,62,Femmina_490,91.36375972640725,46
Maschio_491,107.79233840081211,45,Femmina_491,99.02258823561627,28
Maschio_492,106.72181871197763,18,Femmina_492,115.43595402202098,32
Maschio_493,121.33649001881992,76,Femmina_493,136.51003467663213,44
Maschio_494,127.24527588121288,46,Femmina_494,131.67874019352283,79
Maschio_495,109.29363989758971,73,Femmina_495,77.02207406134123,12
Maschio_496,95.66617958791988,59,Femmina_496,97.6645610329914,63
Maschio_497,96.64787581918847,68,Femmina_497,76.91909691445576,31
Maschio_498,110.66434382124324,55,Femmina_498,85.63204579768228,76
Maschio_499,97.60978509052477,13,Femmina_499,108.66419884796284,23
Maschio_500,111.21669217264599,67,Femmina_500,114.06537923773851,41
Maschio_501,121.21105512950078,71,Femmina_501,108.25308202219689,66
Maschio_502,91.76199084449554,42,Femmina_502,102.66629376466585,37
Maschio_503,107.30072939068036,12,Femmina_503,118.06052023735398,27
Maschio_504,93.2358174180628,10,Femmina_504,94.29315243846499,27
Maschio_505,112.29328587829185,64,Femmina_505,90.62091456063627,69
Maschio_506,99.59582737314938,51,Femmina_506,91.49229091288137,52
Maschio_507,95.09714951790963,61,Femmina_507,86.69734511712166,63
Maschio_508,97.5627402818393,76,Femmina_508,109.85200127660906,25
Maschio_509,127.80411474250465,76,Femmina_509,80.37002445418753,89
Maschio_510,87.51606005550184,57,Femmina_510,116.17119077070421,24
Maschio_511,113.07093245673714,78,Femmina_511,101.47393442822049,71
Maschio_512,134.49713319331576,76,Femmina_512,92.91643983389275,21
Maschio_513,113.75283030254349,45,Femmina_513,89.11155046424408,54
Maschio_514,105.36055736640034,19,Femmina_514,107.21068790719569,60
Maschio_515,124.50890125100918,76,Femmina_515,108.932416292984,73
Maschio_516,107.14823794124145,42,Femmina_516,99.546113468662,33
Maschio_517,102.45913962935086,67,Femmina_517,99.39736592948341,35
Maschio_518,101.00928499339861,45,Femmina_518,99.09203185818536,46
Maschio_519,113.77427853004414,38,Femmina_519,115.48302080774071,59
Maschio_520,124.19431246494382,37,Femmina_520,94.41571738709291,10
Maschio_521,105.35130250211829,71,Femmina_521,119.96500108386887,46
Maschio_522,98.51548097980083,66,Femmina_522,111.00647505124672,88
Maschio_523,109.25181890122316,50,Femmina_523,113.86939539998372,10
Maschio_524,97.25508287844018,30,Femmina_524,97.48687085051698,68
Maschio_525,118.81985664658691,27,Femmina_525,100.15113582696083,50
Maschio_526,94.7472031273417,45,Femmina_526,96.33137621072974,65
Maschio_527,99.9837989339123,34,Femmina_527,98.41719552031256,61
Maschio_528,91.50681372807705,18,Femmina_528,101.03419251826915,27
Maschio_529,99.95326149476823,16,Femmina_529,96.47607860768105,55
Maschio_530,100.58547935614139,67,Femmina_530,95.17898092478036,65
Maschio_531,85.38876182826996,35,Femmina_531,59.85900021196246,42
Maschio_532,87.5858518757653,51,Femmina_532,95.6097871412304,22
Maschio_533,127.90811306286469,53,Femmina_533,106.96540277858695,58
Maschio_534,97.78308450822742,35,Femmina_534,117.34806214295014,10
Maschio_535,77.19894237736257,55,Femmina_535,99.84709004687858,10
Maschio_536,125.7643713918571,23,Femmina_536,109.00625761144657,84
Maschio_537,99.22320016785284,58,Femmina_537,113.45031121098927,60
Maschio_538,87.32711156446034,69,Femmina_538,111.87056228368219,71
Maschio_539,101.82282769783441,31,Femmina_539,89.91668516641316,53
Maschio_540,81.93200253747612,69,Femmina_540,99.08213981081825,20
Maschio_541,112.62458588355778,59,Femmina_541,121.55276999680812,29
Maschio_542,130.3247267429412,78,Femmina_542,125.66439702346868,35
Maschio_543,106.48441934417436,24,Femmina_543,76.09556002063978,83
Maschio_544,90.72909027298344,44,Femmina_544,89.92669182615371,62
Maschio_545,85.24686703466952,13,Femmina_545,93.60326229151588,42
Maschio_546,109.8207110639748,53,Femmina_546,101.39742103958321,15
Maschio_547,112.9700072349251,14,Femmina_547,125.34333261274713,71
Maschio_548,97.93640048460847,22,Femmina_548,122.28306163863688,35
Maschio_549,99.99885010844062,11,Femmina_549,113.87986200127182,13
Maschio_550,107.40506551306535,70,Femmina_550,104.02218971263399,74
Maschio_551,114.10395714321689,67,Femmina_551,87.15128888736352,29
Maschio_552,100.46880582050015,76,Femmina_552,106.7795541424857,14
Maschio_553,99.6651814648423,27,Femmina_553,83.92139100593118,65
Maschio_554,105.45086639056325,32,Femmina_554,84.29664129962916,33
Maschio_555,106.05060865078934,23,Femmina_555,91.84195388658871,38
Maschio_556,107.27605306770205,37,Femmina_556,92.26466597450138,16
Maschio_557,91.45588434654563,57,Femmina_557,121.96481098500102,73
Maschio_558,114.50505913244709,42,Femmina_558,96.13443852140685,36
Maschio_559,72.18109428086139,68,Femmina_559,106.43193997503481,80
Maschio_560,119.6236280817379,77,Femmina_560,111.10990170210897,45
Maschio_561,113.32804212604955,73,Femmina_561,91.80925975725825,41
Maschio_562,138.17988373826125,15,Femmina_562,114.80497387900718,81
Maschio_563,97.3879412440406,41,Femmina_563,98.5934359294705,21
Maschio_564,109.12726855335717,74,Femmina_564,105.5573071994173,28
Maschio_565,86.31393279246038,66,Femmina_565,102.54321690072209,66
Maschio_566,100.29654403440956,55,Femmina_566,95.52696949056599,12
Maschio_567,99.19661349064995,71,Femmina_567,83.038423975255,65
Maschio_568,91.6352607919678,52,Femmina_568,73.95560038052766,71
Maschio_569,86.95954276360696,55,Femmina_569,97.65933967817821,58
Maschio_570,106.11947945114858,22,Femmina_570,95.75597632237663,47
Maschio_571,106.72647258471574,15,Femmina_571,107.651176874021,61
Maschio_572,135.22497853621144,27,Femmina_572,80.68024952490195,85
Maschio_573,116.74853760506774,43,Femmina_573,114.29174587083159,39
Maschio_574,104.54071639164344,17,Femmina_574,96.7056773509477,57
Maschio_575,105.36792249081736,34,Femmina_575,91.83251168551446,61
Maschio_576,81.08719320838688,46,Femmina_576,116.29280219758878,36
Maschio_577,93.86254809862348,54,Femmina_577,110.34467917157968,63
Maschio_578,109.31917642112501,68,Femmina_578,112.86978565290089,60
Maschio_579,112.9729282782053,10,Femmina_579,100.96715547541746,12
Maschio_580,94.78304059491312,25,Femmina_580,118.74536505452197,79
Maschio_581,102.44515896652214,28,Femmina_581,108.35526035569126,24
Maschio_582,115.60428264439682,48,Femmina_582,108.01597414980695,60
Maschio_583,106.3966994725402,47,Femmina_583,87.49118721652046,72
Maschio_584,99.87092696529915,45,Femmina_584,107.35626861710571,71
Maschio_585,122.68576362716226,13,Femmina_585,84.25319142636874,34
Maschio_586,111.58237255576854,67,Femmina_586,104.83467025466409,34
Maschio_587,79.46914268607209,55,Femmina_587,85.98771525443169,22
Maschio_588,137.5118843216276,25,Femmina_588,107.20546892585978,17
Maschio_589,110.91398266877212,60,Femmina_589,107.09348659084225,49
Maschio_590,93.82280799866349,26,Femmina_590,109.33718160793734,52
Maschio_591,102.34815516783141,22,Femmina_591,94.3505377204005,25
Maschio_592,134.12639233976404,56,Femmina_592,92.98322373910959,54
Maschio_593,116.68254401058022,46,Femmina_593,94.79246312438775,47
Maschio_594,40.88853385905204,78,Femmina_594,111.72822973411603,13
Maschio_595,111.13026402441653,74,Femmina_595,84.16633810171197,63
Maschio_596,113.3379252991249,45,Femmina_596,134.23519535075246,76
Maschio_597,87.51335484538373,51,Femmina_597,100.44767590890781,18
Maschio_598,110.56641592611895,57,Femmina_598,118.52501631648073,35
Maschio_599,108.65884816930534,63,Femmina_599,95.74261709144226,14
Maschio_600,110.92528381301798,54,Femmina_600,65.44530784056116,88
Maschio_601,98.55675657569117,73,Femmina_601,88.25323413409977,15
Maschio_602,92.08764891630027,24,Femmina_602,86.26106782529202,39
Maschio_603,109.75267309977797,68,Femmina_603,125.778368965863,55
Maschio_604,80.3748130993308,32,Femmina_604,83.28428517929629,50
Maschio_605,114.15929315132544,22,Femmina_605,114.93767215747395,21
Maschio_606,93.01377461702157,23,Femmina_606,87.18292726647769,47
Maschio_607,102.09364442299436,69,Femmina_607,108.01546363053782,41
Maschio_608,105.53635375222322,76,Femmina_608,106.72833270013138,54
Maschio_609,87.92437249889392,44,Femmina_609,96.80766463359552,50
Maschio_610,112.45059638516224,55,Femmina_610,103.74679691847882,67
Maschio_611,88.92047680489831,69,Femmina_611,97.50566593247356,75
Maschio_612,89.83550937758974,70,Femmina_612,97.15805469776004,16
Maschio_613,88.32851190192243,49,Femmina_613,86.07309956166084,14
Maschio_614,100.51547708471593,54,Femmina_614,90.42893468682149,54
Maschio_615,95.93071903890741,39,Femmina_615,92.42228721385636,79
Maschio_616,92.12901364509283,61,Femmina_616,111.54884001317566,64
Maschio_617,92.21144960688397,24,Femmina_617,111.75839167501852,85
Maschio_618,82.26944501156794,45,Femmina_618,96.40626797091696,51
Maschio_619,98.06950170630725,38,Femmina_619,106.75383773253868,76
Maschio_620,111.65756462350622,19,Femmina_620,99.21990646956498,49
Maschio_621,77.93421495213639,73,Femmina_621,73.98793918815231,15
Maschio_622,107.25272349193791,16,Femmina_622,86.88371898989917,47
Maschio_623,115.94044944267571,54,Femmina_623,98.46810111943687,22
Maschio_624,75.82775202273383,60,Femmina_624,93.74613402355612,31
Maschio_625,124.3445652900511,59,Femmina_625,118.81311851466492,11
Maschio_626,99.36968021219897,33,Femmina_626,81.46997199896795,12
Maschio_627,90.13602430096255,55,Femmina_627,101.55055318419247,26
Maschio_628,105.10597683729345,67,Femmina_628,112.95508817255516,18
Maschio_629,92.71617064845225,23,Femmina_629,97.5101221859227,77
Maschio_630,100.35460358336546,79,Femmina_630,64.18424897425183,73
Maschio_631,81.56241593055282,69,Femmina_631,100.02074507649269,43
Maschio_632,136.38261789326614,43,Femmina_632,92.05605289936145,47
Maschio_633,128.83447434529202,53,Femmina_633,113.50550735495709,28
Maschio_634,67.60139075616695,78,Femmina_634,83.77880235969832,53
Maschio_635,117.14705216868029,24,Femmina_635,93.38228515932498,54
Maschio_636,104.65303886397356,45,Femmina_636,133.82364906371635,54
Maschio_637,116.47901971346236,77,Femmina_637,95.84372279867686,32
Maschio_638,97.63187063052716,34,Femmina_638,71.45467961095265,20
Maschio_639,97.23090210487918,15,Femmina_639,99.40647361849089,37
Maschio_640,112.95982035430727,72,Femmina_640,107.12895133260207,84
Maschio_641,111.94164833334112,74,Femmina_641,112.41511246355388,71
Maschio_642,103.11433512919037,36,Femmina_642,111.78632427465682,22
Maschio_643,88.43640432710689,66,Femmina_643,96.91524296058617,48
Maschio_644,111.05434297755444,50,Femmina_644,123.43683837766021,69
Maschio_645,125.98800814591698,23,Femmina_645,102.02925999785538,17
Maschio_646,102.58554160288062,39,Femmina_646,102.62910622315795,59
Maschio_647,102.69578242071611,31,Femmina_647,120.77411194157068,78
Maschio_648,72.07651902766682,17,Femmina_648,94.38493549913952,42
Maschio_649,94.72619042815295,49,Femmina_649,114.58753586909673,68
Maschio_650,94.3059927348897,12,Femmina_650,105.7846183286013,88
Maschio_651,105.54938023543326,36,Femmina_651,94.80050028053542,18
Maschio_652,108.73882152381174,74,Femmina_652,117.23021738807333,41
Maschio_653,77.57494435674937,78,Femmina_653,88.28713200689481,34
Maschio_654,100.04032404930349,28,Femmina_654,119.3973134021749,62
Maschio_655,86.21343443955402,27,Femmina_655,95.08057721618582,63
Maschio_656,100.71385761071231,63,Femmina_656,103.8548464122594,81
Maschio_657,101.48909503879145,44,Femmina_657,111.78743382940436,57
Maschio_658,91.8068196561519,70,Femmina_658,102.34689830109231,83
Maschio_659,91.84473003483312,59,Femmina_659,106.5061142701717,33
Maschio_660,104.10888488410471,55,Femmina_660,123.1381270307359,62
Maschio_661,99.07330473606332,38,Femmina_661,87.56315989085002,75
Maschio_662,123.08492344240426,43,Femmina_662,123.94021711680604,39
Maschio_663,94.32849724967602,16,Femmina_663,95.5999512400416,44
Maschio_664,120.47985803557438,41,Femmina_664,91.76410422768504,71
Maschio_665,76.16643378872573,23,Femmina_665,103.4648587825475,50
Maschio_666,85.10566790769748,68,Femmina_666,114.36584180901376,16
Maschio_667,100.90924365955162,42,Femmina_667,122.5762874915326,26
Maschio_668,104.11338471297066,19,Femmina_668,112.72023364641448,28
Maschio_669,129.2814178511265,71,Femmina_669,84.03674081981664,83
Maschio_670,88.08763845844551,23,Femmina_670,90.13980863868461,17
Maschio_671,115.75564984415955,53,Femmina_671,119.14314760004027,76
Maschio_672,114.35527298071963,78,Femmina_672,84.42402539558597,61
Maschio_673,72.66058161665828,56,Femmina_673,92.73438503303146,48
Maschio_674,108.61312803742372,15,Femmina_674,81.59499297293988,10
Maschio_675,109.19217363106613,22,Femmina_675,91.87679374806775,50
Maschio_676,104.80409241583027,51,Femmina_676,103.19213287007508,16
Maschio_677,106.86534782681437,47,Femmina_677,102.50330982770387,73
Maschio_678,116.33145132604045,29,Femmina_678,90.4477695769881,61
Maschio_679,95.99491279287425,53,Femmina_679,95.87002067310965,55
Maschio_680,109.6837299050969,69,Femmina_680,71.80490642081449,84
Maschio_681,115.59320526683705,17,Femmina_681,115.97464824272025,26
Maschio_682,81.03287462751116,25,Femmina_682,86.93717151305948,86
Maschio_683,70.73504335620599,56,Femmina_683,120.81528119114896,88
Maschio_684,88.06617520051935,58,Femmina_684,89.90778191882575,72
Maschio_685,102.7708031312825,28,Femmina_685,97.28627385400684,40
Maschio_686,109.30930176581549,35,Femmina_686,137.43170160571214,39
Maschio_687,85.51613663964821,70,Femmina_687,105.92056021423183,22
Maschio_688,111.9956515880956,40,Femmina_688,96.31943156602695,10
Maschio_689,111.65264926718176,13,Femmina_689,93.25125777269675,79
Maschio_690,91.77024115799512,32,Femmina_690,118.34930636937538,72
Maschio_691,103.28502418392702,46,Femmina_691,79.40149267016744,59
Maschio_692,95.55212356525946,34,Femmina_692,116.22062811169178,26
Maschio_693,122.6976280833983,78,Femmina_693,91.30749389214918,51
Maschio_694,124.30648014252148,29,Femmina_694,105.49884943719978,21
Maschio_695,110.92282510455463,47,Femmina_695,118.64284525583676,18
Maschio_696,94.225256836846,25,Femmina_696,112.29814011370658,35
Maschio_697,126.06143290216907,20,Femmina_697,112.12697233463335,52
Maschio_698,102.62673970138758,66,Femmina_698,101.26256089807671,64
Maschio_699,117.97200029674973,34,Femmina_699,94.23887440205513,27
Maschio_700,108.876510254745,41,Femmina_700,112.17820706229816,69
Maschio_701,120.08129470336534,70,Femmina_701,84.90560293544318,62
Maschio_702,119.64563860915965,71,Femmina_702,84.12494297475195,71
Maschio_703,89.64967763220116,33,Femmina_703,106.9644492194063,59
Maschio_704,121.48209946426465,10,Femmina_704,97.82051297701317,43
Maschio_705,118.51037061747131,68,Femmina_705,94.03591387068214,51
Maschio_706,87.49939246518187,45,Femmina_706,107.97665929979395,20
Maschio_707,96.90773071784734,40,Femmina_707,120.69955554376628,13
Maschio_708,83.4922600871901,51,Femmina_708,97.22751691883921,65
Maschio_709,117.62207079684165,72,Femmina_709,85.54142532907484,52
Maschio_710,108.17664228360681,54,Femmina_710,126.14574799533031,61
Maschio_711,89.32947130771734,12,Femmina_711,107.78251141612319,17
Maschio_712,122.68574964663541,12,Femmina_712,85.20996588181936,26
Maschio_713,104.51659554349999,71,Femmina_713,106.65703988580502,17
Maschio_714,100.1110125391446,43,Femmina_714,87.6808431161121,17
Maschio_715,96.01353955890721,55,Femmina_715,102.92250657248148,38
Maschio_716,89.73647594471713,40,Femmina_716,79.2483202761318,67
Maschio_717,115.68479133517641,77,Femmina_717,111.77543069657092,44
Maschio_718,104.14634823722847,51,Femmina_718,107.97866578427906,45
Maschio_719,101.10170244870945,44,Femmina_719,67.82163758185624,49
Maschio_720,123.86991954203596,44,Femmina_720,107.999554525172,19
Maschio_721,109.20178589847657,57,Femmina_721,93.76739706435053,66
Maschio_722,111.71227487430922,67,Femmina_722,83.07065400353314,59
Maschio_723,111.62110259093598,61,Femmina_723,110.9459122452873,47
Maschio_724,113.2511866130205,18,Femmina_724,115.24725257777543,70
Maschio_725,107.64007244524088,14,Femmina_725,108.72034757653488,11
Maschio_726,94.88613284980886,79,Femmina_726,105.6591128560809,50
Maschio_727,121.24473910440119,61,Femmina_727,90.80270806603963,66
Maschio_728,126.0904127423328,37,Femmina_728,94.68984460590457,18
Maschio_729,133.6972464759476,30,Femmina_729,113.19480332559333,46
Maschio_730,116.51288184242419,23,Femmina_730,88.7640672197054,42
Maschio_731,108.38800927151304,48,Femmina_731,117.1909469300475,32
Maschio_732,95.44059090596214,55,Femmina_732,72.58768979002468,23
Maschio_733,104.13451046320432,54,Femmina_733,95.86649663519728,47
Maschio_734,114.5284334039649,52,Femmina_734,110.5548533761529,42
Maschio_735,126.52829446251073,50,Femmina_735,99.67124193275929,84
Maschio_736,98.46362717712215,75,Femmina_736,80.33791305983752,60
Maschio_737,87.2680359918994,72,Femmina_737,81.77722177350991,26
Maschio_738,104.57016248453907,76,Femmina_738,78.03563557660351,20
Maschio_739,90.24463603361109,66,Femmina_739,105.29479845266594,48
Maschio_740,84.14203855917839,53,Femmina_740,97.70306638323142,51
Maschio_741,110.70229066569154,49,Femmina_741,110.37033571849886,24
Maschio_742,126.32344623588506,73,Femmina_742,111.83949134705978,30
Maschio_743,124.58646800489906,41,Femmina_743,119.03960863391012,37
Maschio_744,105.69279240922219,36,Femmina_744,97.18123134009646,37
Maschio_745,92.60486783503984,44,Femmina_745,92.30676224399282,37
Maschio_746,106.70822131152198,49,Femmina_746,107.77398502815687,77
Maschio_747,109.11076216597691,10,Femmina_747,121.41753559729803,77
Maschio_748,85.05038185993419,67,Femmina_748,95.3725113138597,47
Maschio_749,125.78822828578872,31,Femmina_749,109.17124302736681,89
Maschio_750,85.72851367428825,28,Femmina_750,96.18244748135899,77
Maschio_751,93.51856329396989,60,Femmina_751,89.68590164723244,36
Maschio_752,98.75095123100039,26,Femmina_752,88.21220734539142,38
Maschio_753,106.64845881014709,18,Femmina_753,85.73041694053853,36
Maschio_754,103.69529106391879,24,Femmina_754,85.5765118817849,65
Maschio_755,97.15588917172549,31,Femmina_755,87.95914435406944,62
Maschio_756,124.93672970248609,61,Femmina_756,98.12620875354992,17
Maschio_757,93.47796695969822,74,Femmina_757,93.90801316881506,74
Maschio_758,112.27932999670765,75,Femmina_758,83.09634218374481,26
Maschio_759,115.19648290931677,13,Femmina_759,116.88028755627944,35
Maschio_760,97.70060437222855,34,Femmina_760,86.0203806038191,76
Maschio_761,99.64215577025706,51,Femmina_761,121.36679568418333,58
Maschio_762,115.90130508112922,17,Femmina_762,131.514740125682,26
Maschio_763,111.88453558528407,54,Femmina_763,81.14783954055049,68
Maschio_764,102.71939402275926,28,Femmina_764,107.2196930494081,25
Maschio_765,116.34196640291542,18,Femmina_765,129.3958070247971,51
Maschio_766,118.24864779968966,30,Femmina_766,97.92579444777182,49
Maschio_767,93.57234012296115,27,Femmina_767,100.9727339813497,48
Maschio_768,94.95165441351004,16,Femmina_768,79.05966626091926,66
Maschio_769,90.8959735663697,42,Femmina_769,94.84708756558996,46
Maschio_770,129.74178111509764,42,Femmina_770,104.59849283681649,26
Maschio_771,123.3773303715022,57,Femmina_771,139.1531499060066,64
Maschio_772,122.87450178840433,22,Femmina_772,129.29887690933157,22
Maschio_773,92.10343066950625,13,Femmina_773,112.27258098774736,84
Maschio_774,94.25910481944891,42,Femmina_774,116.95945470910057,52
Maschio_775,112.69851220884948,30,Femmina_775,102.16607074839746,24
Maschio_776,86.2465447365738,17,Femmina_776,106.71175022502601,20
Maschio_777,125.93143879507033,66,Femmina_777,105.48387539105312,33
Maschio_778,94.2786319434922,50,Femmina_778,96.33454430965257,23
Maschio_779,90.02562329432573,39,Femmina_779,88.37046249500632,45
Maschio_780,89.99401340275303,10,Femmina_780,89.21530793923131,14
Maschio_781,99.8747247445334,75,Femmina_781,74.670812947037,38
Maschio_782,82.66707983784897,76,Femmina_782,105.40016755800899,67
Maschio_783,104.8058979087446,58,Femmina_783,121.60707429559677,78
Maschio_784,88.07895935718162,78,Femmina_784,141.36198640284977,33
Maschio_785,103.4108169991034,13,Femmina_785,107.76256551859765,33
Maschio_786,105.6391542581413,27,Femmina_786,117.17526649149694,44
Maschio_787,108.296884608338,47,Femmina_787,97.54051580355271,76
Maschio_788,100.14519873891882,38,Femmina_788,87.699132685055,17
Maschio_789,96.58645015612876,65,Femmina_789,105.20291991270034,25
Maschio_790,97.69487404136915,77,Femmina_790,111.10340035265172,51
Maschio_791,76.34510512862686,59,Femmina_791,103.1261803922506,23
Maschio_792,87.13505646321221,57,Femmina_792,96.25249533931819,82
Maschio_793,118.07602979227684,76,Femmina_793,107.14748357547609,31
Maschio_794,92.93599678231668,26,Femmina_794,88.62511192485992,23
Maschio_795,117.63117563775195,24,Femmina_795,103.29123721180741,53
Maschio_796,112.85476117107801,33,Femmina_796,102.85072164323772,40
Maschio_797,93.1319620979959,29,Femmina_797,116.75584229210796,39
Maschio_798,118.51338331232245,26,Femmina_798,97.4155753178671,55
Maschio_799,99.99408174866069,17,Femmina_799,102.499348424162,78
Maschio_800,85.95011759248749,57,Femmina_800,99.90466106596867,14
Maschio_801,71.78574711693315,71,Femmina_801,120.3001361468899,11
Maschio_802,105.46773037175974,78,Femmina_802,106.9372734713033,75
Maschio_803,110.67633985358913,34,Femmina_803,85.75851926668032,68
Maschio_804,90.44870318482624,44,Femmina_804,110.09331840432716,63
Maschio_805,88.18626963195798,24,Femmina_805,68.3944113527165,79
Maschio_806,100.08418880360868,37,Femmina_806,90.90101812859834,15
Maschio_807,96.82821390360012,74,Femmina_807,94.66329630809486,49
Maschio_808,89.07303830597762,47,Femmina_808,114.05117507009041,28
Maschio_809,138.43206395799882,41,Femmina_809,80.05792715486216,47
Maschio_810,91.88778761415061,74,Femmina_810,98.1443240480325,43
Maschio_811,104.18891268814927,73,Femmina_811,90.1092956208052,70
Maschio_812,113.23963294227899,74,Femmina_812,107.49669234363479,24
Maschio_813,100.51862981821212,18,Femmina_813,110.06677467421748,81
Maschio_814,94.43461038242516,52,Femmina_814,98.34842346991255,69
Maschio_815,105.39207888534948,48,Femmina_815,92.91962031270695,58
Maschio_816,124.98457161469248,39,Femmina_816,88.2913738255842,72
Maschio_817,112.54675871071196,20,Femmina_817,82.9852407868461,74
Maschio_818,103.20864120058887,36,Femmina_818,97.78538962224233,84
Maschio_819,124.77276812964263,35,Femmina_819,99.6816912741149,42
